"Tanggal","Terakhir","Pembukaan","Tertinggi","Terendah","Vol.","Perubahan%"
"01/10/2025","795","795","795","780","977,60K","0,00%"
"30/09/2025","795","795","795","785","555,50K","0,00%"
"29/09/2025","795","795","795","790","286,70K","0,00%"
"26/09/2025","795","795","795","785","256,70K","0,00%"
"25/09/2025","795","800","800","785","777,60K","-0,63%"
"24/09/2025","800","795","800","790","933,50K","0,63%"
"23/09/2025","795","790","795","785","379,70K","0,00%"
"22/09/2025","795","795","795","785","290,30K","0,00%"
"19/09/2025","795","795","795","785","269,90K","0,00%"
"18/09/2025","795","795","800","790","298,90K","0,00%"
"17/09/2025","795","795","800","790","514,70K","0,00%"
"16/09/2025","795","800","805","785","1,58M","-0,63%"
"15/09/2025","800","820","820","800","1,55M","-1,23%"
"12/09/2025","810","820","830","805","4,41M","1,25%"
"11/09/2025","800","790","810","790","779,30K","0,63%"
"10/09/2025","795","795","800","790","116,40K","0,00%"
"09/09/2025","795","790","800","780","766,20K","0,00%"
"08/09/2025","795","800","800","795","173,10K","-0,63%"
"04/09/2025","800","800","800","795","214,30K","0,00%"
"03/09/2025","800","800","800","790","193,20K","0,00%"
"02/09/2025","800","795","800","790","310,00K","0,63%"
"01/09/2025","795","795","795","780","432,90K","-0,63%"
"29/08/2025","800","800","800","790","435,30K","0,00%"
"28/08/2025","800","800","800","790","770,70K","0,00%"
"27/08/2025","800","805","810","795","1,58M","-0,62%"
"26/08/2025","805","810","810","805","404,90K","0,00%"
"25/08/2025","805","800","810","800","613,20K","0,00%"
"22/08/2025","805","810","810","795","3,52M","-0,62%"
"21/08/2025","810","810","815","800","1,09M","0,00%"
"20/08/2025","810","810","810","805","646,40K","0,00%"
"19/08/2025","810","810","810","800","1,15M","0,00%"
"15/08/2025","810","810","810","805","173,70K","0,00%"
"14/08/2025","810","810","820","805","505,30K","0,00%"
"13/08/2025","810","810","810","800","796,80K","0,00%"
"12/08/2025","810","810","815","805","271,20K","0,00%"
"11/08/2025","810","810","810","800","540,30K","0,00%"
"08/08/2025","810","810","810","800","1,19M","0,00%"
"07/08/2025","810","810","810","800","1,29M","0,00%"
"06/08/2025","810","810","820","805","444,80K","0,00%"
"05/08/2025","810","810","825","810","1,31M","0,00%"
"04/08/2025","810","815","830","810","1,13M","0,00%"
"01/08/2025","810","810","810","795","2,27M","0,00%"
"31/07/2025","810","815","820","800","1,99M","-0,61%"
"30/07/2025","815","820","820","810","3,63M","-0,61%"
"29/07/2025","820","820","825","810","1,66M","0,00%"
"28/07/2025","820","820","820","815","1,79M","0,00%"
"25/07/2025","820","820","825","815","520,20K","0,00%"
"24/07/2025","820","820","830","820","1,84M","0,00%"
"23/07/2025","820","835","835","820","2,66M","-1,20%"
"22/07/2025","830","830","845","825","1,41M","0,00%"
"21/07/2025","830","835","835","825","799,80K","0,61%"
"18/07/2025","825","820","830","820","2,48M","0,00%"
"17/07/2025","825","825","835","820","1,01M","0,61%"
"16/07/2025","820","820","835","815","5,68M","0,00%"
"15/07/2025","820","820","820","810","248,90K","0,00%"
"14/07/2025","820","820","820","815","647,80K","0,00%"
"11/07/2025","820","820","820","815","102,90K","0,00%"
"10/07/2025","820","815","820","810","374,50K","0,00%"
"09/07/2025","820","815","820","810","662,70K","0,00%"
"08/07/2025","820","820","820","810","790,40K","0,00%"
"07/07/2025","820","820","820","810","175,80K","0,00%"
"04/07/2025","820","820","820","810","61,00K","0,00%"
"03/07/2025","820","815","820","810","156,00K","0,00%"
"02/07/2025","820","820","820","815","89,70K","0,00%"
"01/07/2025","820","820","820","810","574,50K","0,00%"
"30/06/2025","820","815","820","810","141,40K","0,00%"
"26/06/2025","820","825","825","810","261,60K","0,00%"
"25/06/2025","820","820","825","810","132,20K","0,00%"
"24/06/2025","820","810","825","810","167,20K","0,00%"
"23/06/2025","820","815","820","795","1,34M","0,00%"
"20/06/2025","820","820","820","805","539,60K","0,00%"
"19/06/2025","820","820","820","805","1,10M","0,00%"
"18/06/2025","820","815","820","805","4,80M","0,00%"
"17/06/2025","820","820","820","810","1,10M","-0,61%"
"16/06/2025","825","830","830","820","1,09M","-0,60%"
"13/06/2025","830","835","835","825","6,13M","-1,19%"
"12/06/2025","840","840","840","830","543,50K","0,00%"
"11/06/2025","840","840","840","830","820,90K","0,00%"
"10/06/2025","840","840","840","830","431,00K","0,00%"
"05/06/2025","840","840","840","825","3,42M","0,00%"
"04/06/2025","840","840","845","830","2,78M","0,00%"
"03/06/2025","840","840","845","835","2,30M","-0,59%"
"02/06/2025","845","850","850","835","2,71M","-0,59%"
"28/05/2025","850","850","850","845","433,80K","0,00%"
"27/05/2025","850","845","850","840","727,00K","0,00%"
"26/05/2025","850","850","855","845","2,00M","0,00%"
"23/05/2025","850","860","860","850","414,00K","-0,58%"
"22/05/2025","855","860","860","855","380,50K","0,00%"
"21/05/2025","855","855","860","850","308,50K","0,00%"
"20/05/2025","855","860","860","850","817,50K","-0,58%"
"19/05/2025","860","860","860","855","621,00K","0,00%"
"16/05/2025","860","860","865","850","500,10K","0,00%"
"15/05/2025","860","860","865","855","507,60K","-0,58%"
"14/05/2025","865","875","875","860","520,50K","-0,57%"
"09/05/2025","870","855","870","855","2,09M","1,75%"
"08/05/2025","855","860","860","850","375,40K","-0,58%"
"07/05/2025","860","865","870","845","3,07M","0,00%"
"06/05/2025","860","865","885","860","2,31M","-0,58%"
"05/05/2025","865","860","880","850","3,05M","1,17%"
"02/05/2025","855","865","865","850","1,74M","-1,16%"
"30/04/2025","865","855","885","850","2,98M","1,17%"
"29/04/2025","855","860","865","850","4,77M","-0,58%"
"28/04/2025","860","865","875","850","2,51M","0,00%"
"25/04/2025","860","860","870","855","3,23M","0,00%"
"24/04/2025","860","870","875","855","2,08M","-0,58%"
"23/04/2025","865","865","875","860","784,20K","0,58%"
"22/04/2025","860","865","865","850","1,60M","-0,58%"
"21/04/2025","865","890","890","865","2,63M","-2,81%"
"17/04/2025","890","875","900","865","13,10M","-6,81%"
"16/04/2025","955","975","980","950","13,29M","-1,55%"
"15/04/2025","970","980","990","955","11,43M","0,00%"
"14/04/2025","970","970","990","965","5,07M","0,52%"
"11/04/2025","965","950","965","940","671,00K","1,58%"
"10/04/2025","950","920","950","920","448,20K","4,40%"
"09/04/2025","910","900","930","900","450,90K","1,11%"
"08/04/2025","900","920","920","865","1,07M","-4,26%"
"27/03/2025","940","940","950","940","118,10K","0,00%"
"26/03/2025","940","940","945","925","286,10K","1,62%"
"25/03/2025","925","940","940","920","949,80K","-1,07%"
"24/03/2025","935","930","945","910","502,80K","0,54%"
"21/03/2025","930","940","940","915","237,70K","-1,06%"
"20/03/2025","940","930","945","905","538,90K","1,62%"
"19/03/2025","925","890","935","890","525,60K","3,93%"
"18/03/2025","890","905","910","880","370,20K","-1,66%"
"17/03/2025","905","905","910","890","348,90K","0,56%"
"14/03/2025","900","905","910","900","69,60K","-1,10%"
"13/03/2025","910","905","910","900","24,50K","0,55%"
"12/03/2025","905","905","910","900","200,70K","0,56%"
"11/03/2025","900","910","920","900","298,60K","-1,10%"
"10/03/2025","910","920","940","910","545,10K","0,00%"
"07/03/2025","910","905","930","905","398,50K","1,11%"
"06/03/2025","900","905","910","895","1,47M","-0,55%"
"05/03/2025","905","905","905","895","1,60M","0,00%"
"04/03/2025","905","910","910","895","1,64M","-0,55%"
"03/03/2025","910","910","910","895","2,58M","0,00%"
"28/02/2025","910","910","910","895","771,90K","0,00%"
"27/02/2025","910","920","930","900","1,77M","-1,09%"
"26/02/2025","920","915","920","910","152,10K","0,00%"
"25/02/2025","920","925","925","910","901,30K","0,00%"
"24/02/2025","920","930","930","920","337,00K","-0,54%"
"21/02/2025","925","940","940","920","2,58M","-1,60%"
"20/02/2025","940","940","940","930","1,87M","0,00%"
"19/02/2025","940","940","940","930","1,13M","0,00%"
"18/02/2025","940","950","965","925","1,64M","0,00%"
"17/02/2025","940","940","950","930","539,80K","0,00%"
"14/02/2025","940","935","940","935","111,10K","0,00%"
"13/02/2025","940","940","945","925","2,27M","0,00%"
"12/02/2025","940","940","940","930","218,90K","0,00%"
"11/02/2025","940","940","940","925","862,30K","0,00%"
"10/02/2025","940","940","940","930","164,20K","0,00%"
"07/02/2025","940","950","950","935","1,42M","-1,05%"
"06/02/2025","950","945","950","940","349,80K","0,00%"
"05/02/2025","950","950","950","935","492,70K","0,00%"
"04/02/2025","950","945","950","935","1,86M","0,00%"
"03/02/2025","950","950","950","935","597,80K","0,00%"
"31/01/2025","950","955","955","945","1,48M","-0,52%"
"30/01/2025","955","960","960","945","1,51M","0,00%"
"24/01/2025","955","960","960","950","1,45M","0,00%"
"23/01/2025","955","965","965","950","1,53M","-0,52%"
"22/01/2025","960","960","960","945","1,48M","0,00%"
"21/01/2025","960","960","970","955","114,10K","0,00%"
"20/01/2025","960","960","960","955","95,90K","0,00%"
"17/01/2025","960","965","965","955","135,00K","-1,03%"
"16/01/2025","970","970","970","955","147,90K","0,00%"
"15/01/2025","970","965","970","960","78,00K","1,04%"
"14/01/2025","960","960","960","945","948,90K","0,00%"
"13/01/2025","960","975","975","955","474,90K","-1,03%"
"10/01/2025","970","975","975","960","42,60K","0,00%"
"09/01/2025","970","970","975","955","315,90K","0,00%"
"08/01/2025","970","970","970","960","134,70K","0,52%"
"07/01/2025","965","965","965","950","272,40K","0,00%"
"06/01/2025","965","970","970","955","360,90K","-0,52%"
"03/01/2025","970","970","970","960","47,30K","0,00%"
"02/01/2025","970","970","975","960","102,60K","0,00%"
"30/12/2024","970","970","970","955","484,70K","1,57%"
"27/12/2024","955","965","970","955","114,90K","-0,52%"
"24/12/2024","960","960","970","955","128,30K","0,00%"
"23/12/2024","960","960","960","950","318,10K","0,00%"
"20/12/2024","960","960","960","945","691,70K","-0,52%"
"19/12/2024","965","985","985","945","2,39M","-1,53%"
"18/12/2024","980","990","995","965","1,14M","-1,01%"
"17/12/2024","990","990","990","975","393,10K","-0,50%"
"16/12/2024","995","995","995","980","287,20K","0,00%"
"13/12/2024","995","995","995","985","240,60K","0,00%"
"12/12/2024","995","990","1.000","985","1,28M","0,51%"
"11/12/2024","990","990","990","975","238,50K","0,51%"
"10/12/2024","985","985","985","975","199,90K","0,51%"
"09/12/2024","980","975","985","965","172,90K","0,51%"
"06/12/2024","975","975","975","965","410,90K","0,00%"
"05/12/2024","975","975","975","960","343,40K","1,04%"
"04/12/2024","965","970","970","955","260,30K","0,52%"
"03/12/2024","960","965","965","955","643,00K","-0,52%"
"02/12/2024","965","965","970","960","357,40K","0,00%"
"29/11/2024","965","965","970","960","217,80K","-1,03%"
"28/11/2024","975","965","975","960","788,40K","0,52%"
"26/11/2024","970","970","970","960","278,20K","0,00%"
"25/11/2024","970","985","985","965","190,30K","0,00%"
"22/11/2024","970","975","975","965","506,10K","-0,51%"
"21/11/2024","975","975","975","960","953,70K","0,00%"
"20/11/2024","975","980","980","965","186,70K","0,00%"
"19/11/2024","975","975","975","960","355,80K","0,00%"
"18/11/2024","975","975","975","955","1,18M","0,00%"
"15/11/2024","975","975","975","955","886,40K","0,00%"
"14/11/2024","975","975","975","965","253,60K","0,00%"
"13/11/2024","975","975","975","965","261,80K","0,00%"
"12/11/2024","975","975","975","965","148,70K","0,00%"
"11/11/2024","975","980","980","960","535,80K","0,00%"
"08/11/2024","975","985","985","970","646,00K","-0,51%"
"07/11/2024","980","980","990","970","1,10M","0,00%"
"06/11/2024","980","985","990","980","390,30K","-0,51%"
"05/11/2024","985","980","985","975","479,60K","0,00%"
"04/11/2024","985","985","985","970","799,10K","0,00%"
"01/11/2024","985","985","990","970","1,42M","0,00%"
"31/10/2024","985","980","1.015","975","4,48M","0,00%"
"30/10/2024","985","995","1.000","985","1,35M","0,00%"
"29/10/2024","985","995","995","975","939,20K","0,00%"
"28/10/2024","985","985","990","980","726,80K","0,51%"
"25/10/2024","980","985","990","980","533,40K","-0,51%"
"24/10/2024","985","985","995","985","432,70K","0,00%"
"23/10/2024","985","995","995","985","716,50K","-0,51%"
"22/10/2024","990","1.000","1.000","990","245,00K","0,00%"
"21/10/2024","990","990","995","990","425,20K","0,00%"
"18/10/2024","990","995","1.000","990","450,40K","-0,50%"
"17/10/2024","995","990","1.000","990","265,80K","0,51%"
"16/10/2024","990","1.000","1.000","990","646,80K","-0,50%"
"15/10/2024","995","1.000","1.000","990","486,60K","-0,50%"
"14/10/2024","1.000","995","1.000","990","70,60K","1,01%"
"11/10/2024","990","995","1.000","990","437,00K","-0,50%"
"10/10/2024","995","990","1.000","990","227,30K","0,00%"
"09/10/2024","995","1.000","1.000","995","814,20K","0,00%"
"08/10/2024","995","1.000","1.000","990","759,60K","0,00%"
"07/10/2024","995","1.000","1.000","990","334,40K","0,51%"
"04/10/2024","990","1.000","1.000","990","276,30K","-0,50%"
"03/10/2024","995","1.000","1.000","985","739,40K","0,51%"
"02/10/2024","990","1.000","1.000","990","548,70K","-0,50%"
"01/10/2024","995","995","1.000","990","490,90K","0,00%"
"30/09/2024","995","1.000","1.000","990","1,19M","-0,50%"
"27/09/2024","1.000","1.005","1.005","995","1,64M","-0,50%"
"26/09/2024","1.005","1.000","1.010","1.000","668,90K","0,50%"
"25/09/2024","1.000","1.005","1.010","1.000","1,52M","-0,50%"
"24/09/2024","1.005","1.010","1.015","1.000","330,10K","-0,50%"
"23/09/2024","1.010","1.005","1.015","1.005","443,30K","0,50%"
"20/09/2024","1.005","1.020","1.020","1.005","664,60K","-1,47%"
"19/09/2024","1.020","1.025","1.025","1.015","102,90K","0,00%"
"18/09/2024","1.020","1.020","1.030","1.015","507,30K","0,00%"
"17/09/2024","1.020","1.005","1.025","1.005","220,50K","1,49%"
"13/09/2024","1.005","1.010","1.010","1.000","676,60K","0,00%"
"12/09/2024","1.005","1.000","1.010","1.000","459,10K","0,50%"
"11/09/2024","1.000","1.040","1.040","1.000","2,80M","-2,91%"
"10/09/2024","1.030","1.050","1.050","1.025","434,40K","0,49%"
"09/09/2024","1.025","1.035","1.045","1.025","763,90K","-0,97%"
"06/09/2024","1.035","1.045","1.050","1.035","499,80K","-0,48%"
"05/09/2024","1.040","1.045","1.050","1.030","383,70K","0,00%"
"04/09/2024","1.040","1.050","1.050","1.035","353,20K","0,00%"
"03/09/2024","1.040","1.050","1.050","1.040","331,70K","-0,48%"
"02/09/2024","1.045","1.050","1.050","1.040","368,80K","0,00%"
"30/08/2024","1.045","1.075","1.075","1.040","938,90K","-0,95%"
"29/08/2024","1.055","1.045","1.060","1.040","487,90K","0,96%"
"28/08/2024","1.045","1.065","1.065","1.035","456,90K","0,00%"
"27/08/2024","1.045","1.065","1.065","1.030","949,70K","0,00%"
"26/08/2024","1.045","1.075","1.075","1.040","1,24M","-0,95%"
"23/08/2024","1.055","1.060","1.065","1.050","488,30K","0,96%"
"22/08/2024","1.045","1.075","1.075","1.045","790,60K","-1,88%"
"21/08/2024","1.065","1.070","1.070","1.050","557,70K","0,00%"
"20/08/2024","1.065","1.080","1.085","1.060","839,70K","0,00%"
"19/08/2024","1.065","1.070","1.070","1.055","277,00K","0,00%"
"16/08/2024","1.065","1.070","1.070","1.040","312,70K","0,95%"
"15/08/2024","1.055","1.100","1.100","1.055","868,20K","-2,31%"
"14/08/2024","1.080","1.055","1.080","1.045","1,22M","3,35%"
"13/08/2024","1.045","1.080","1.090","1.040","846,30K","-1,88%"
"12/08/2024","1.065","1.100","1.115","1.065","1,26M","-3,18%"
"09/08/2024","1.100","1.120","1.120","1.075","978,50K","2,33%"
"08/08/2024","1.075","1.100","1.115","1.070","2,42M","0,94%"
"07/08/2024","1.065","1.000","1.095","1.000","3,59M","7,04%"
"06/08/2024","995","1.000","1.020","990","3,76M","-0,50%"
"05/08/2024","1.000","1.015","1.020","990","1,57M","-0,99%"
"02/08/2024","1.010","1.020","1.020","1.005","444,20K","-0,49%"
"01/08/2024","1.015","1.010","1.020","1.005","433,40K","0,50%"
"31/07/2024","1.010","1.010","1.025","1.005","532,30K","0,00%"
"30/07/2024","1.010","1.010","1.035","1.000","476,20K","0,00%"
"29/07/2024","1.010","1.010","1.015","1.005","173,30K","0,00%"
"26/07/2024","1.010","1.000","1.020","1.000","199,50K","-0,49%"
"25/07/2024","1.015","1.025","1.025","1.005","398,10K","-0,98%"
"24/07/2024","1.025","1.005","1.025","1.000","1,05M","1,99%"
"23/07/2024","1.005","1.000","1.010","990","1,86M","0,50%"
"22/07/2024","1.000","1.005","1.010","980","4,55M","-0,99%"
"19/07/2024","1.010","1.010","1.010","1.005","482,50K","0,00%"
"18/07/2024","1.010","1.010","1.015","1.005","552,30K","0,00%"
"17/07/2024","1.010","1.010","1.025","1.005","331,80K","0,50%"
"16/07/2024","1.005","1.005","1.010","1.000","716,30K","0,50%"
"15/07/2024","1.000","1.005","1.005","1.000","127,50K","-0,50%"
"12/07/2024","1.005","1.005","1.010","1.000","87,10K","0,50%"
"11/07/2024","1.000","1.000","1.010","1.000","44,00K","0,00%"
"10/07/2024","1.000","1.010","1.010","1.000","57,60K","-0,99%"
"09/07/2024","1.010","1.005","1.025","985","1,36M","0,50%"
"08/07/2024","1.005","1.005","1.015","1.000","197,00K","0,00%"
"05/07/2024","1.005","1.010","1.010","1.000","106,00K","-0,50%"
"04/07/2024","1.010","1.010","1.015","1.005","338,40K","0,50%"
"03/07/2024","1.005","1.015","1.020","1.005","845,00K","0,00%"
"02/07/2024","1.005","1.025","1.025","1.005","121,30K","-0,99%"
"01/07/2024","1.015","1.000","1.040","1.000","1,35M","1,50%"
"28/06/2024","1.000","990","1.005","990","5,49M","1,52%"
"27/06/2024","985","985","990","985","1,80M","0,00%"
"26/06/2024","985","990","990","980","2,00M","-0,51%"
"25/06/2024","990","990","990","980","1,18M","0,00%"
"24/06/2024","990","990","990","985","1,85M","0,00%"
"21/06/2024","990","990","990","980","36,00K","0,00%"
"20/06/2024","990","975","990","975","1,86M","0,00%"
"19/06/2024","990","990","995","970","612,00K","0,00%"
"14/06/2024","990","990","1.005","975","64,40K","0,00%"
"13/06/2024","990","990","995","980","28,30K","0,00%"
"12/06/2024","990","990","990","975","231,00K","0,00%"
"11/06/2024","990","990","995","960","2,68M","0,00%"
"10/06/2024","990","990","1.000","985","218,80K","0,00%"
"07/06/2024","990","995","995","985","1,03M","-0,50%"
"06/06/2024","995","1.000","1.000","995","979,90K","0,00%"
"05/06/2024","995","1.000","1.010","995","527,90K","0,00%"
"04/06/2024","995","1.000","1.000","985","7,76M","-0,50%"
"03/06/2024","1.000","1.020","1.020","1.000","2,40M","-1,48%"
"31/05/2024","1.015","1.030","1.035","1.010","3,19M","-1,46%"
"30/05/2024","1.030","1.035","1.035","1.025","1,11M","-0,48%"
"29/05/2024","1.035","1.035","1.040","1.025","1,30M","0,00%"
"28/05/2024","1.035","1.050","1.050","1.025","3,86M","-1,43%"
"27/05/2024","1.050","1.065","1.065","1.030","1,08M","-1,41%"
"22/05/2024","1.065","1.055","1.080","1.050","64,10K","0,95%"
"21/05/2024","1.055","1.070","1.075","1.055","159,00K","-1,86%"
"20/05/2024","1.075","1.080","1.080","1.065","101,00K","-0,46%"
"17/05/2024","1.080","1.090","1.100","1.080","80,50K","0,00%"
"16/05/2024","1.080","1.090","1.115","1.080","386,50K","-0,92%"
"15/05/2024","1.090","1.080","1.100","1.060","961,50K","3,81%"
"14/05/2024","1.050","1.120","1.120","1.050","4,26M","-6,67%"
"13/05/2024","1.125","1.115","1.125","1.115","1,24M","0,90%"
"08/05/2024","1.115","1.115","1.120","1.105","319,30K","0,45%"
"07/05/2024","1.110","1.105","1.125","1.100","492,80K","0,45%"
"06/05/2024","1.105","1.120","1.125","1.100","1,83M","-1,78%"
"03/05/2024","1.125","1.120","1.130","1.100","1,10M","0,00%"
"02/05/2024","1.125","1.135","1.135","1.085","1,25M","-0,88%"
"30/04/2024","1.135","1.130","1.140","1.125","48,50K","1,34%"
"29/04/2024","1.120","1.145","1.145","1.110","3,28M","-1,75%"
"26/04/2024","1.140","1.150","1.150","1.135","166,30K","-0,87%"
"25/04/2024","1.150","1.150","1.155","1.130","284,30K","0,00%"
"24/04/2024","1.150","1.150","1.160","1.140","196,50K","0,00%"
"23/04/2024","1.150","1.115","1.170","1.115","133,90K","-2,95%"
"22/04/2024","1.185","1.160","1.185","1.110","1,60M","-2,07%"
"19/04/2024","1.210","1.215","1.240","1.185","3,77M","0,00%"
"18/04/2024","1.210","1.210","1.215","1.205","901,60K","0,00%"
"17/04/2024","1.210","1.210","1.230","1.205","1,63M","0,00%"
"16/04/2024","1.210","1.210","1.215","1.200","1,17M","0,00%"
"05/04/2024","1.210","1.220","1.235","1.200","1,34M","-0,82%"
"04/04/2024","1.220","1.205","1.220","1.205","402,20K","2,09%"
"03/04/2024","1.195","1.185","1.210","1.180","939,90K","1,27%"
"02/04/2024","1.180","1.185","1.190","1.180","163,00K","0,00%"
"01/04/2024","1.180","1.175","1.190","1.175","142,80K","0,43%"
"28/03/2024","1.175","1.185","1.200","1.175","385,60K","-0,42%"
"27/03/2024","1.180","1.190","1.190","1.175","122,30K","-0,42%"
"26/03/2024","1.185","1.180","1.190","1.175","81,90K","0,42%"
"25/03/2024","1.180","1.185","1.190","1.175","390,60K","-0,42%"
"22/03/2024","1.185","1.175","1.190","1.175","49,20K","0,85%"
"21/03/2024","1.175","1.190","1.195","1.175","845,40K","-1,26%"
"20/03/2024","1.190","1.200","1.220","1.175","850,90K","-0,83%"
"19/03/2024","1.200","1.205","1.215","1.195","269,30K","0,00%"
"18/03/2024","1.200","1.205","1.210","1.195","361,80K","-0,41%"
"15/03/2024","1.205","1.215","1.230","1.195","745,20K","-0,82%"
"14/03/2024","1.215","1.195","1.235","1.195","2,41M","1,67%"
"13/03/2024","1.195","1.190","1.205","1.185","2,07M","0,42%"
"08/03/2024","1.190","1.195","1.200","1.190","425,80K","-0,42%"
"07/03/2024","1.195","1.185","1.200","1.185","328,00K","0,84%"
"06/03/2024","1.185","1.200","1.200","1.180","626,20K","-0,84%"
"05/03/2024","1.195","1.210","1.210","1.195","4,74M","-0,83%"
"04/03/2024","1.205","1.240","1.240","1.195","1,16M","-1,63%"
"01/03/2024","1.225","1.200","1.240","1.200","1,67M","2,51%"
"29/02/2024","1.195","1.195","1.205","1.195","2,10M","0,00%"
"28/02/2024","1.195","1.200","1.205","1.195","2,91M","-0,42%"
"27/02/2024","1.200","1.195","1.205","1.185","5,82M","0,42%"
"26/02/2024","1.195","1.240","1.240","1.170","3,79M","-3,63%"
"23/02/2024","1.240","1.255","1.290","1.215","4,34M","-1,59%"
"22/02/2024","1.260","1.145","1.290","1.130","14,64M","10,04%"
"21/02/2024","1.145","1.150","1.150","1.120","827,50K","0,00%"
"20/02/2024","1.145","1.135","1.150","1.135","1,00M","0,44%"
"19/02/2024","1.140","1.135","1.145","1.130","620,30K","0,44%"
"16/02/2024","1.135","1.135","1.140","1.130","288,70K","0,00%"
"15/02/2024","1.135","1.145","1.160","1.130","1,38M","-0,87%"
"13/02/2024","1.145","1.135","1.145","1.130","358,30K","0,88%"
"12/02/2024","1.135","1.130","1.135","1.115","264,20K","0,00%"
"07/02/2024","1.135","1.140","1.140","1.130","578,00K","-0,44%"
"06/02/2024","1.140","1.135","1.140","1.130","227,10K","0,00%"
"05/02/2024","1.140","1.140","1.150","1.130","627,20K","0,00%"
"02/02/2024","1.140","1.140","1.145","1.130","131,30K","0,00%"
"01/02/2024","1.140","1.140","1.140","1.130","396,60K","0,00%"
"31/01/2024","1.140","1.140","1.145","1.130","158,80K","0,00%"
"30/01/2024","1.140","1.150","1.150","1.135","185,80K","-0,44%"
"29/01/2024","1.145","1.140","1.145","1.125","391,10K","0,44%"
"26/01/2024","1.140","1.160","1.160","1.140","260,50K","-1,30%"
"25/01/2024","1.155","1.155","1.160","1.150","173,30K","0,43%"
"24/01/2024","1.150","1.150","1.155","1.150","208,00K","0,00%"
"23/01/2024","1.150","1.155","1.160","1.150","142,90K","0,00%"
"22/01/2024","1.150","1.160","1.160","1.150","150,70K","-0,43%"
"19/01/2024","1.155","1.155","1.160","1.155","49,20K","-0,43%"
"18/01/2024","1.160","1.160","1.160","1.150","243,80K","0,87%"
"17/01/2024","1.150","1.165","1.165","1.150","98,80K","-0,86%"
"16/01/2024","1.160","1.155","1.165","1.155","190,10K","0,43%"
"15/01/2024","1.155","1.165","1.165","1.140","293,50K","-0,86%"
"12/01/2024","1.165","1.165","1.165","1.160","39,90K","0,00%"
"11/01/2024","1.165","1.170","1.170","1.160","80,70K","0,43%"
"10/01/2024","1.160","1.160","1.165","1.150","98,10K","0,00%"
"09/01/2024","1.160","1.160","1.165","1.145","109,10K","0,00%"
"08/01/2024","1.160","1.165","1.170","1.155","130,20K","-0,43%"
"05/01/2024","1.165","1.170","1.170","1.165","65,90K","-0,43%"
"04/01/2024","1.170","1.155","1.175","1.150","349,30K","1,30%"
"03/01/2024","1.155","1.155","1.155","1.150","32,70K","0,00%"
"02/01/2024","1.155","1.150","1.160","1.145","86,90K","0,43%"
"29/12/2023","1.150","1.160","1.160","1.145","72,40K","-0,43%"
"28/12/2023","1.155","1.155","1.160","1.145","110,90K","0,00%"
"27/12/2023","1.155","1.155","1.155","1.140","206,50K","0,00%"
"22/12/2023","1.155","1.155","1.155","1.145","203,10K","0,00%"
"21/12/2023","1.155","1.155","1.175","1.145","455,80K","0,00%"
"20/12/2023","1.155","1.155","1.155","1.145","75,40K","0,00%"
"19/12/2023","1.155","1.155","1.155","1.140","275,40K","0,00%"
"18/12/2023","1.155","1.150","1.160","1.150","99,50K","0,43%"
"15/12/2023","1.150","1.150","1.150","1.140","248,20K","0,00%"
"14/12/2023","1.150","1.150","1.150","1.140","117,30K","0,00%"
"13/12/2023","1.150","1.140","1.150","1.125","436,10K","0,00%"
"12/12/2023","1.150","1.150","1.160","1.110","810,50K","-0,86%"
"11/12/2023","1.160","1.160","1.160","1.150","496,20K","0,00%"
"08/12/2023","1.160","1.155","1.160","1.150","113,10K","0,43%"
"07/12/2023","1.155","1.165","1.165","1.145","314,90K","-0,86%"
"06/12/2023","1.165","1.165","1.170","1.140","502,70K","0,00%"
"05/12/2023","1.165","1.170","1.175","1.155","481,50K","-0,43%"
"04/12/2023","1.170","1.170","1.175","1.165","417,70K","0,00%"
"01/12/2023","1.170","1.170","1.175","1.170","121,60K","0,00%"
"30/11/2023","1.170","1.170","1.180","1.170","530,10K","0,00%"
"29/11/2023","1.170","1.170","1.175","1.165","251,80K","0,00%"
"28/11/2023","1.170","1.170","1.175","1.160","768,90K","0,00%"
"27/11/2023","1.170","1.180","1.180","1.150","2,32M","-0,85%"
"24/11/2023","1.180","1.180","1.190","1.165","590,00K","0,00%"
"23/11/2023","1.180","1.170","1.180","1.160","485,30K","0,85%"
"22/11/2023","1.170","1.180","1.180","1.155","1,39M","-1,68%"
"21/11/2023","1.190","1.195","1.205","1.170","1,12M","-0,83%"
"20/11/2023","1.200","1.280","1.280","1.140","8,29M","-6,61%"
"17/11/2023","1.285","1.290","1.290","1.275","132,30K","0,39%"
"16/11/2023","1.280","1.280","1.285","1.280","212,30K","0,00%"
"15/11/2023","1.280","1.280","1.290","1.280","169,30K","0,00%"
"14/11/2023","1.280","1.280","1.290","1.275","308,00K","0,00%"
"13/11/2023","1.280","1.290","1.300","1.280","287,20K","-0,78%"
"10/11/2023","1.290","1.305","1.305","1.275","71,70K","0,00%"
"09/11/2023","1.290","1.300","1.305","1.290","217,00K","-0,77%"
"08/11/2023","1.300","1.300","1.305","1.280","168,80K","0,00%"
"07/11/2023","1.300","1.340","1.340","1.300","589,00K","-0,76%"
"06/11/2023","1.310","1.310","1.325","1.300","519,10K","0,00%"
"03/11/2023","1.310","1.295","1.320","1.275","566,30K","1,16%"
